Transaction Time|Client Transaction Id|Transaction Id|IP Address|Event Type|A Party Msisdn|B Party Msisdn|input|Result Code|Result Description|Service Class|Requested Product ID|Product Name|Product Type|Product Cost|Applied product cost|Product Validity|Access Channel|Access Code|Charge Indicator|Vat Fee|Language Id|Iname|Circle Code|Pay Source|Send sms|Skip charging|Bill Cycle ID|User ID|Origin Host|Faf Indicator|Faf MSISDN|Offer ID|New Imei|Old Imei|Dealer ID|Transfer Remark|DrCr|Subscription Date|Expiry Date|Last Renewal Date|Grace Expiry Date|Status|Subscription Mode|Network Status|Last Status|Status Change time|Command Count|Charging Session Id|Notification Message|Commission Fee|Transfer Fee|GL Code|State|Subscriber Type|OpParam1|OpParam2|OpParam3|OpParam4|OpParam5|OpParam6|OpParam7|OpParam8|OpParam9|OpParam10|OpParam11|OpParam12|TDF_Event_Class|TDF_Event_Name||TDF_Periodic_Charge|TDF_Usage|External Data1|External Data2|External Data3|External Data4|Callback|ParentProductSPInfo
01/07/2019 12:10:23:758|1561968623682|||USSDBrowsing|971520000665||||||||||||USSD|*135*112*1*6#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:10:27:864|123456764|||USSDBrowsing|971520002250||||||||||||USSD|*111#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:10:31:858|1561968623638|||USSDBrowsing|971520000665||||||||||||USSD||||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:10:37:478|123456764|||USSDBrowsing|971520002250||||||||||||USSD||||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:12:31:968|1561968751848|||USSDBrowsing|971520000665||||||||||||USSD|*135*112*1*6#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:12:39:285|1561968751798|||USSDBrowsing|971520000665||||||||||||USSD||||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:13:43:822|1561968823705|||USSDBrowsing|971520001714||||||||||||USSD|*143#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:13:55:236|1561968823705|||USSDBrowsing|971520001714||||||||||||USSD|*143*2#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:14:03:468|1561968823705|||USSDBrowsing|971520001714||||||||||||USSD|*143*2*2*4#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
01/07/2019 12:14:03:551|1561968823705|2533488845071|10.95.214.136|NACT|971520001714||NACT_USSD_NewPhilOff_USSD2|0|SUCCESS|1001|1812|USSD_NewPhilOff_USSD2|SMS|0|0|1 Days|USSD|*143*2*2*4#||5|2|USSD|UAE|AIR||false||||||||||||01/07/2019 12:14:03:000|02/07/2019 12:14:03:000||||Adhoc||||1|2533488845071|Dear Customer, there is ongoing deactivation of this bundle, kindly try again later|||||||||||||||||||||||||||false|
